HC2000,ID_apogee,theta_orionis,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,year,month,day,itime,sci_frames,tel_frames,teff,teff_e,teff_nirspec,teff_e_nirspec,vsini,vsini_e,rv_nirspec,rv_helio,rv_e_nirspec,airmass,airmass_e,pwv,pwv_e,veiling,veiling_e,veiling_param_O32,veiling_param_O33,veiling_param_O35,lsf,lsf_e,noise,noise_e,model_dip_O32,model_std_O32,model_dip_O33,model_std_O33,model_dip_O35,model_std_O35,wave_offset_O32,wave_offset_O32_e,wave_offset_O33,wave_offset_O33_e,wave_offset_O35,wave_offset_O35_e,snr_O32,snr_O33,snr_O35,Kmag,Kmag_e,Hmag,Hmag_e,mass_literature,mass_e_literature,teff_chris,teff_e_chris,vr_chris,vr_e_chris,vsini_chris,vsini_e_chris,veiling_param_O33_chris,rv_apogee,rv_e_apogee,teff_apogee,teff_e_apogee,vsini_apogee,vsini_e_apogee,veiling_apogee,Hmag_apogee,Hmag_e_apogee,ID_2MASS,ID_gaia_dr2,teff_kounkel,teff_e_kounkel,logg_kounkel,logg_e_kounkel,rv_mean_kounkel,rv_mean_e_kounkel,ID_kim,pmRA_kim,pmRA_e_kim,pmDE_kim,pmDE_e_kim,ID_gaia,plx,plx_e,plx_over_e,pmRA_gaia,pmRA_e_gaia,pmDE_gaia,pmDE_e_gaia,Gmag,Gmag_e,bp_rp,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_excess_noise,ruwe,ID_hillenbrand,m_ID,Parenago,Mem,Imag,l_V-I,V-I,logT,AV,log_L_,mass_Hillenbrand,log_age_,recno,ID_2MASS_tobin,rv_tobin,rv_e_tobin,Vmag_tobin,V-I_tobin,mass_BHAC15,mass_e_BHAC15,logL_BHAC15,logL_e_BHAC15,logg_BHAC15,logg_e_BHAC15,Mk_BHAC15,Mk_e_BHAC15,mk_BHAC15,mk_e_BHAC15,mass_MIST,mass_e_MIST,logg_MIST,logg_e_MIST,logL_MIST,logL_e_MIST,mass_Feiden,mass_e_Feiden,logg_Feiden,logg_e_Feiden,logL_Feiden,logL_e_Feiden,mass_Palla,mass_e_Palla,logL_Palla,logL_e_Palla,mass_DAntona,mass_e_DAntona,logL_DAntona,logL_e_DAntona
,2M05352016-0526390,,83.834,-5.44416667,,,,,,,,,4422.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.193,0.019,,,,,,,,,,,,29.18,1.03,4422.0,8.0,53.5,1.09,0.15,9.444,0.032,b'2M05352016-0526390',3.017360313812223e+18,4429.95,17.3942,4.17271,0.0568474,28.143,0.628802,,,,,,3017360313812222720,2.582172661220321,0.022690179,113.80133,1.5694838581740802,0.02231828,1.89078598794648,0.018136194,12.5947,0.003025922197932006,1.6681108,395.0,-0.2635911,0.14628707,0.9897106,641.0,,1962.0,99.0,11.51,,1.74,3.719,2.24,0.91,2.24,5.99,931.0,,,,,,1.0878048780487806,0.03193942133815553,0.13146341463414635,0.15617332035053552,3.878780487804878,0.15819394213381566,2.1534146341463414,0.3848685491723468,10.10316264077488,0.38498997742879504,1.0137876301878177,0.058120009549948504,3.8932503326911934,0.16362316740131644,0.08794022289438802,0.146574682360993,0.9564146398524535,0.06058364690288637,3.886022922133084,0.174001058108594,0.06842607277996941,0.15422383439728887,1.2507862759113653,0.06009389671361498,1.711330712413629,0.6774988262910797,0.832635323802904,0.07363758297535095,-0.0603437359111832,0.12712462616834452
,2M05352017-0523085,,83.83404167,-5.38569444,,,,,,,,,3867.8,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.455,0.018,,,,,,,,,,,,29.24,1.64,3867.8,12.47,40.21,1.46,0.95,11.154,0.029,b'2M05352017-0523085',0.0,3779.31,92.801,4.09704,0.246255,3.88263,0.0,441.0,-2.14,0.69,-0.87,0.29,3017364097682700672,,,,,,,,17.529606,0.017844669704471773,0.9465666,339.0,446.53214,57.52663,,3075.0,,0.0,0.0,,,,,,,,,934.0,,,,,,0.5732867132867134,0.037291126194067215,-0.3220559440559439,0.1536851796192928,3.821986013986014,0.16897260432378092,2.946097902097902,0.389234421067697,10.895845908726441,0.389354487739004,0.5944523661258546,0.04755996173311522,3.8234314151421382,0.16721488032039544,-0.30685380088777875,0.1453476064668949,0.5636774155424039,0.053193999792886776,3.806186175508389,0.19467909255840832,-0.31400328468882877,0.1638858626180098,0.6053703703703706,0.021089334843118368,0.6120222222222225,0.252325861389436,0.5232791807568088,0.05893653827265313,-0.43854681247992294,0.12189545568760901
,2M05352054-0524208,,83.83558333,-5.40577778,,,,,,,,,3572.29,50.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.105,0.033,,,,,,,,,,,,27.47,0.21,3572.29,50.85,7.87,1.48,1.64,11.756,0.06,b'2M05352054-0524208',3.017361108393219e+18,3579.5,259.849,4.93978,0.771944,4.78334,0.0,104.0,-0.58,0.2,-0.92,0.05,3017361108393218816,2.781309857041483,0.22096342,12.587196,0.6728040049460595,0.22436653,0.0152178783415176,0.23417412,16.747477,0.015827183542174293,0.7733507,190.0,-12.3710375,0.69703597,0.42906037,652.0,,0.0,99.0,15.12,,3.37,,,,,,952.0,,,,,,0.38106179775280896,0.04112575747703129,-0.5821949438202247,0.2064027489909457,3.7624247191011237,0.18915330683521203,3.471965168539326,0.5307839314934002,11.421713175167865,0.5308719850493031,0.4028651629960799,0.04250426098515803,3.762680873497571,0.18764088185820849,-0.5531353467094151,0.20609768575259416,0.39665660108237216,0.05380296762710843,3.7294224653644483,0.26769260085172797,-0.5279680523026942,0.23192626939512084,0.36453737971872696,0.03895261941989636,0.2663105107327906,0.16527007684503403,,,,
,2M05352056-0520431,,83.83566667,-5.34530556,,,,,,,,,3498.69,252.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,0.033,,,,,,,,,,,,29.39,1.53,3498.69,252.68,17.07,1.19,0.55,11.331,0.029,b'2M05352056-0520431',3.017365884396342e+18,3216.04,18.3539,2.95432,0.0601314,29.2727,0.584352,192.0,-0.29,0.05,0.28,0.82,3017365884399265280,2.453965619640391,0.09918387,24.74158,1.2875534272531373,0.0847021,2.5996737024172614,0.07127993,16.718098,0.0074786847775922035,1.933361,427.0,-0.006721607,0.52024484,0.99897677,651.0,,0.0,99.0,15.37,,,,,,,,954.0,,,,,,0.3397134831460674,0.15248133627231325,-0.6524870786516853,0.41005224358974346,3.745885393258427,0.2617820246440703,3.6290887640449436,0.9785008699633695,11.578836770673483,0.9785486370629044,0.3589080889674089,0.1623702384761632,3.74593120617565,0.2531412574213554,-0.6225532817496401,0.4257599132563018,0.35779646765728235,0.15445430812099104,3.7001878768197947,0.3304352232296357,-0.5796622848133507,0.4047531918489697,0.3100592153960031,0.17688775121651204,0.21455625462620292,0.3400335825407308,,,,
,2M05352067-0523531,,83.836125,-5.39808333,,,,,,,,,2978.36,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.588,0.041,,,,,,,,,,,,25.7,0.2,2978.36,7.07,10.68,1.18,0.3,11.041,0.059,b'2M05352067-0523531',3.017361104086335e+18,3109.66,79.7064,4.29306,0.435439,1.63507,0.0,72.0,0.09,0.12,0.31,0.05,3017361104086334976,2.6573233925851265,0.12999003,20.442518,2.04874092976811,0.105113685,0.1683583689274366,0.08850261,16.117193,0.0060712253053948175,0.6870384,340.0,-19.137821,0.6250711,0.35960743,659.0,,0.0,84.0,14.03,,4.15,,,,,,959.0,,,,,,0.10265000000000006,0.013518358395990034,-1.2467499999999998,0.19539874686716852,3.54265,0.15056146616541422,5.01085,0.4946546992481218,12.960598006628539,0.4947491829875485,0.10052419017631066,0.0028165197806164916,3.598584313187737,0.16258362724724584,-1.308056330262469,0.17158144603744085,,,,,,,,,,,,,,
,2M05352076-0521550,,83.8365,-5.36527778,,,,,,,,,4288.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.667,0.061,,,,,,,,,,,,25.24,1.53,4288.0,14.0,10.22,0.71,0.58,10.388,0.075,b'2M05352076-0521550',3.017365643870379e+18,4284.26,50.7194,4.47636,0.158343,25.1335,0.591469,,,,,,3017365643870379008,2.466253186973469,0.048122924,51.249027,0.617618939863063,0.043201596,0.1118040334510812,0.034043163,14.943062,0.004982416216205875,1.1547499,387.0,-6.634178,0.26293862,0.76876783,661.0,,1958.0,99.0,13.48,,1.57,3.58,0.0,-0.39,0.45,6.11,964.0,b'0535207-052155',24.1,1.4,15.05,1.57,0.9318681318681319,0.043877551020408134,0.02230769230769231,0.1576847290640394,3.87,0.16357142857142848,2.3385714285714285,0.3854187192118226,10.288319435199968,0.3855399741887716,0.9011124905753052,0.06695284430024895,3.880341171818183,0.16517910842538996,-0.0037590929438165326,0.14608472472104,0.8475936663382515,0.06754273538987715,3.8709440020245043,0.17641340256823623,-0.022428445712824884,0.15455186259237202,1.058108108108108,0.04321581196581192,1.3616891891891891,0.5809449786324787,0.7448861072884208,0.07367154597909398,-0.15097186520138983,0.12849246544709308
,2M05352082-0521216,,83.83675,-5.356,,,,,,,,,4020.81,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.616,0.049,,,,,,,,,,,,32.46,0.26,4020.81,16.31,35.5,1.37,1.42,11.484,0.062,b'2M05352082-0521216',3.01736564387759e+18,4019.79,89.4541,4.18319,0.362359,6.97789,0.0,34.0,0.7,2.17,0.83,0.91,3017365643880749824,2.085635371318409,0.6270406,3.3261566,4.340423568871863,0.5301638,2.183721999577247,0.41433233,18.050179,0.009083634303902318,1.2043858,373.0,30.205154,4.0504375,2.3004754,662.0,,0.0,95.0,14.39,,1.78,3.623,0.87,-0.57,0.83,7.07,966.0,,,,,,0.6904015748031496,0.045910835665733674,-0.19055826771653547,0.1540563907770225,3.839040157480315,0.1645910835665736,2.7091968503937007,0.3788973277355725,10.65894485702224,0.3790206690191905,0.7017615260418806,0.06098675914712731,3.8469927259326853,0.16640931670161496,-0.19080260510153435,0.14463223641136236,0.6595160180913908,0.0612923741391595,3.8347699089082754,0.18547607528474885,-0.20695073774999986,0.15904881651262928,0.7470462962962963,0.01723314522754804,0.8500377777777777,0.32584667327833555,0.5969381333114115,0.07227060394927642,-0.3295315626991108,0.12152877889674271
,2M05352103-0522250,,83.837625,-5.37361111,,,,,,,,,3725.53,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.099,0.075,,,,,,,,,,,,27.16,0.18,3725.53,8.1,16.62,0.72,0.83,11.939,0.075,b'2M05352103-0522250',3.0173640933835745e+18,3632.41,1177.18,4.09512,3.78714,3.16048,0.0,86.0,-1.02,0.09,1.41,0.72,3017364093383574784,3.096319392693863,0.4106046,7.540879,1.8675216246703743,0.61197853,3.0400747826550907,0.4559459,18.228045,0.014807669297673298,1.1984377,271.0,-1.4476949,0.7327175,0.93654895,9275.0,,0.0,0.0,17.22,,4.37,,,,,,977.0,,,,,,0.4761337579617836,0.026129496871741348,-0.443412738853503,0.15788766778523483,3.792840127388535,0.17035581334723693,3.171598726114649,0.40621108581016285,11.121346732743188,0.406326136020892,0.49866269353483433,0.02951888868460867,3.7967461283218613,0.17045635679173587,-0.42146652395321516,0.15331729202986788,0.4758970829710164,0.0408461210869685,3.7730425243902275,0.2085783791719935,-0.41950775391445766,0.17714601082128864,0.48712158808933026,0.01127573420471284,0.43198920595533535,0.18359963288125447,0.4502217572128455,0.03814596998031497,-0.5466717993249887,0.13073021570249257
,2M05352115-0525569,,83.838125,-5.43247222,,,,,,,,,4107.03,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.922,0.018,,,,,,,,,,,,22.19,0.23,4107.03,7.56,29.68,0.54,0.45,10.752,0.03,b'2M05352115-0525569',3.017360696076379e+18,4039.15,27.6803,4.00167,0.111915,21.4646,0.849152,612.0,1.04,0.26,-0.11,0.16,3017360696076379392,2.411296723959468,0.056587625,42.611732,2.8525055891534885,0.052533515,-0.0316501820227389,0.045367,15.240255,0.016320948339526013,1.2540236,401.0,-0.011548566,0.35973084,0.9987455,674.0,,0.0,99.0,15.02,,,3.571,0.0,-1.0,0.49,7.11,979.0,,,,,,0.7616916666666664,0.0383661202185796,-0.12447750000000019,0.14785735547886142,3.852338333333333,0.16289494535519133,2.585124166666667,0.36837605694564335,10.534872173295206,0.3685029198112504,0.7627237771883811,0.05882039142373957,3.858619894086048,0.1648892016578587,-0.1295700676470899,0.13830787631917546,0.7179089482630706,0.05990535432467353,3.8482806179738884,0.18046656253902116,-0.14677451104586897,0.15057234011323345,0.834766467065868,0.013777281870757274,0.994800179640718,0.37594401621825574,0.6420768654336425,0.06688668883815146,-0.2719831495536104,0.11864905812524985
,2M05352139-0526439,,83.839125,-5.44552778,,,,,,,,,4386.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.397,0.026,,,,,,,,,,,,26.03,0.21,4386.0,7.0,19.74,0.17,0.13,9.635,0.038,b'2M05352139-0526439',3.0173606273570386e+18,4417.48,20.8031,4.34602,0.0800241,26.2609,0.344994,,,,,,3017360627357038592,2.364446942544965,0.0407754,57.98709,0.3633054906096962,0.037598442,0.6393740992577707,0.030476298,12.906979,0.004365420343268562,1.7555819,378.0,10.754532,0.2843508,1.418147,683.0,,1975.0,99.0,11.76,,1.85,3.623,1.05,0.53,0.47,4.92,994.0,,,,,,1.0439024390243903,0.03334956183057447,0.10073170731707318,0.15324245374878287,3.874390243902439,0.15987341772151908,2.2017073170731707,0.379844206426485,10.15145532370171,0.3799672403436421,0.981445173319856,0.05899525963979335,3.889901416495282,0.16384039739899303,0.06302294439878853,0.14447184194545437,0.9251501893664963,0.06102716841411182,3.882139220709451,0.1746447289407851,0.04366901034458054,0.15255631843074138,1.1905405405405405,0.04344528710725892,1.593445945945946,0.6513607800650055,0.807519931160483,0.07278461088907756,-0.08470566677433146,0.12567157757124064
,2M05352162-0526576,,83.84008333,-5.44933333,,,,,,,,,3061.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.781,0.018,,,,,,,,,,,,30.06,1.01,3061.0,9.0,72.25,0.95,0.33,12.089,0.03,b'2M05352162-0526576',3.0173602493999196e+18,3262.04,72.8635,4.58833,0.211402,3.54652,0.0,,,,,,3017360249399919616,2.548441672317075,0.094435714,26.985994,1.537311739436707,0.08897403,-1.0243338584780908,0.069644965,16.445898,0.004974309444859802,1.169281,400.0,-8.520461,0.5119208,0.7116323,688.0,,0.0,99.0,14.78,,3.26,,,,,,999.0,b'0535216-052657',0.0,0.0,18.04,3.26,0.14285714285714285,0.008787878787878789,-1.1178571428571429,0.2283333333333334,3.6092857142857144,0.19939393939393923,4.722857142857142,0.583030303030303,12.672605149485682,0.5831104670902452,0.1306881912248349,0.006878888111942066,3.6331463341548327,0.1942818208057835,-1.1892382690090706,0.22124349173293095,0.12470821853567075,0.009270405869246226,3.3930494821875548,0.10328311399036982,-0.9633353646718719,0.1339083706630575,,,,,,,,
,2M05352166-0525264,,83.84025,-5.424,,,,,,,,,4209.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.504,0.018,,,,,,,,,,,,25.74,0.18,4209.0,12.0,12.44,1.36,0.59,10.887,0.034,b'2M05352166-0525264',3.017360726129087e+18,4217.04,52.3413,4.62468,0.150224,24.9692,0.659766,,,,,,3017360726129086848,2.5436382318420447,0.07580613,33.554516,1.8160291194536515,0.086297564,0.2075641012524211,0.071787946,15.512085,0.004898498938618748,0.90914917,310.0,-5.0134807,0.32094535,0.8027115,690.0,,0.0,94.0,13.44,,1.77,3.58,0.0,-0.37,0.45,6.08,1003.0,b'0535216-052526',26.2,3.7,15.21,1.77,0.8528301886792453,0.04253826530612248,-0.04245283018867924,0.15433673469387754,3.8652830188679244,0.1595089285714284,2.4460377358490564,0.37758928571428574,10.395785742477596,0.3777130541361014,0.837624197769147,0.06498113381632381,3.8711864150183173,0.16525604801680038,-0.05881806896766021,0.14281856608631413,0.7917245363946548,0.066224622605431,3.86196792493201,0.177667872599923,-0.07537637242633471,0.15179568116310108,0.9568862275449102,0.028388232335931574,1.1908023952095808,0.48997862710585866,0.6958033418940514,0.07184577305951861,-0.2042877892134952,0.12479662445872
,2M05352172-0526443,,83.8405,-5.44563889,,,,,,,,,3749.12,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.47,0.028,,,,,,,,,,,,26.49,0.63,3749.12,8.63,16.95,0.86,0.61,11.95,0.045,b'2M05352172-0526443',3.0173606273570376e+18,3785.28,56.2744,4.32224,0.191825,26.0899,0.89223,617.0,1.05,0.06,1.38,0.03,3017360627357037696,2.6073050276819765,0.072079025,36.17287,1.5706450389193072,0.06892847,1.7301755630936495,0.05260583,16.102518,0.006528222654286234,1.1282063,391.0,-3.3744457,0.3365044,0.88006264,695.0,,0.0,98.0,14.62,,2.63,3.535,0.64,-0.64,0.27,6.07,1008.0,,,,,,0.4911592356687897,0.02806932134167542,-0.42237707006369435,0.1574062956204381,3.797347770700637,0.17025145116440754,3.1265222929936307,0.4027928701772683,11.07627029962217,0.402908896457051,0.5137825638317051,0.03178842590056341,3.801541938294877,0.16999946124174548,-0.4027276965062637,0.15210329945955658,0.4899682836319308,0.04327658700034459,3.7789678788450893,0.20582270597413133,-0.4018442159270223,0.17385729900317526,0.5066335814722911,0.012685102314056368,0.46154987593052105,0.1947785719911741,0.462725589413506,0.043677232107854735,-0.5281661276680112,0.12810618829520998
,2M05352184-0522082,,83.841,-5.36894444,,,,,,,,,4067.68,11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.248,0.018,,,,,,,,,,,,26.71,0.27,4067.68,11.01,23.87,0.5,0.44,11.652,0.029,b'2M05352184-0522082',3.017365570852328e+18,4013.79,64.1832,4.35841,0.328075,2.16828,0.0,89.0,0.15,0.29,1.13,0.13,3017365570852327936,2.5225698249909247,0.0654491,38.542465,1.064123844272692,0.05772014,1.500781954766952,0.051271535,16.14497,0.004920839432818584,1.1021729,380.0,-9.765784,0.21104634,0.66432863,697.0,,0.0,99.0,14.9,,3.03,,,,,,1013.0,,,,,,0.7288999999999999,0.041740403838464835,-0.15399000000000013,0.15122728645383968,3.84578,0.1641740403838463,2.64087,0.374577308024159,10.590618006628539,0.37470207133831357,0.7347508848923219,0.059551650076686724,3.853397997706421,0.16543350985756344,-0.15735291278961006,0.14059473548315843,0.6907372458838389,0.06021319958334914,3.842296722510325,0.1823929696665909,-0.1743080736019401,0.1539010659129153,0.7904444444444443,0.013344512195122171,0.9229466666666664,0.3418947260971281,0.6213439356629542,0.06906001683096075,-0.2981066410646776,0.11959269321657537
,2M05352208-0524327,,83.842,-5.40908333,,,,,,,,,3257.96,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.218,0.086,,,,,,,,,,,,23.37,0.2,3257.96,8.18,12.89,0.68,0.71,11.013,0.102,b'2M05352208-0524327',3.017361039673741e+18,3221.35,124.413,3.20418,0.326421,2.38386,0.0,145.0,1.36,0.47,-1.32,0.33,3017361039673740672,2.5941991313478936,0.13553885,19.139894,3.2829765985636894,0.118345894,-1.3257061615729175,0.10329289,16.097027,0.008120607174918592,0.80588245,307.0,-16.931404,0.69982535,0.3959506,5179.0,,0.0,99.0,,,,,,,,,1027.0,,,,,,0.22476106194690268,0.010974438309215448,-0.9005734513274336,0.2068572353389183,3.6848566371681417,0.21695553598629091,4.201338053097345,0.544333549124143,12.151086059725884,0.5444194111901989,0.21968810377553244,0.007396309327241432,3.6967688177356863,0.2097463042711234,-0.9131674962655757,0.21171797606363185,0.21873028491853383,0.00846964076054739,3.5509537162283547,0.2558820386145011,-0.76803690937387,0.2701819885462471,0.16633056202194882,0.004262773722627677,0.09105328899235118,0.058681694160583914,,,,
,2M05352219-0526373,,83.84245833,-5.44369444,,,,,,,,,4246.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.194,0.018,,,,,,,,,,,,29.56,0.31,4246.0,7.0,34.67,0.1,0.13,10.493,0.032,b'2M05352219-0526373',3.0173606230498744e+18,4227.87,21.2743,4.25741,0.0762443,29.388,0.600173,,,,,,3017360623049874176,,,,,,,,14.482455,0.00983215632711399,1.6770964,369.0,573.2544,11.076124,,709.0,,1994.0,99.0,12.92,,2.21,3.571,0.85,0.05,0.28,4.96,1031.0,,,,,,0.8877358490566039,0.03673469387755102,-0.011037735849056596,0.1520408163265306,3.8687735849056604,0.16107142857142853,2.3971698113207545,0.3739285714285715,10.346917817949294,0.3740535511249817,0.8668072760654256,0.06161751209147859,3.875514043356525,0.16458665827913133,-0.03307934321141846,0.14010030895133668,0.8176057722367028,0.06264112612640393,3.8658939120111473,0.17620982312667377,-0.05010256320978056,0.14880145242541665,1.0013513513513514,0.02760595647193581,1.2623648648648649,0.5167021764032074,0.7183468320574142,0.06895922038684754,-0.17936888969856674,0.1223940347558947
,2M05352226-0520292,,83.84275,-5.34144444,,,,,,,,,4526.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.107,0.019,,,,,,,,,,,,23.37,0.34,4526.0,6.0,13.41,0.83,0.08,10.262,0.03,b'2M05352226-0520292',3.017365880089976e+18,4593.95,18.7519,4.44276,0.0494367,23.0774,0.204392,,,,,,3017365880089976064,2.599455387979281,0.01691993,153.63275,1.5048019614135282,0.014304389,-0.3300730372410662,0.0125114005,12.648315,0.002924758422388395,1.3758316,389.0,3.731426,0.08665457,1.136718,706.0,,1972.0,99.0,11.81,,1.34,3.679,0.64,0.39,1.08,5.99,1033.0,b'0535222-052029',22.2,1.8,13.15,1.34,1.2246575342465753,0.022602739726027443,0.2147945205479452,0.1559215968351016,3.8824657534246576,0.15999999999999992,2.0153424657534247,0.38729904693400463,9.965090472381963,0.38741971340470693,1.1145432087316276,0.04719492031865513,3.9016553260971323,0.16220516975206745,0.16107385785299796,0.14997380270839025,1.0552220399993986,0.051975727078766853,3.896187307773231,0.17147944878874277,0.14130639797934333,0.1562159007721631,1.4329163688348825,0.09235547840492064,2.0747236121038846,0.695005577755945,0.9064192667301999,0.06886125952812544,0.010456376720669885,0.13173808550475324
,2M05352244-0522010,,83.8435,-5.36694444,,,,,,,,,4467.55,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.054,0.035,,,,,,,,,,,,22.86,0.29,4467.55,7.58,19.88,1.08,0.36,10.699,0.048,b'2M05352244-0522010',3.017365575158623e+18,4495.62,66.1318,4.69245,0.16809,1.01265,0.0,558.0,0.03,0.09,-1.2,0.11,3017365575158623360,2.411531889960859,0.053222414,45.310455,2.247914128942778,0.04854955,-0.2573303769488193,0.04219319,15.37319,0.007187691260202258,1.3749466,401.0,-3.0175939,0.31984612,0.89377046,712.0,,0.0,99.0,14.12,,2.61,3.679,3.9,0.26,1.12,6.19,1044.0,,,,,,1.146776315789474,0.0295010600130462,0.16806578947368436,0.15662414383561638,3.88,0.15822202380952377,2.093223684210526,0.387586668297456,10.042971690839066,0.387707245251516,1.056566048881283,0.054344304335001925,3.8971647279753587,0.16307691375887723,0.11978711393995395,0.14831938544138015,0.9981237526058855,0.057737880876304215,3.8907014724667035,0.1729497350779099,0.10009672443467799,0.15534815910599575,1.3305557541100792,0.07629324935838055,1.8704898141529676,0.6846847173762617,0.8644132719935227,0.0730860241175138,-0.029519126166282994,0.1286029861089474
,2M05352246-0525451,,83.84358333,-5.42919444,,,,,,,,,3544.14,12.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.219,0.066,,,,,,,,,,,,30.53,0.41,3544.14,12.54,14.72,0.88,0.91,11.906,0.092,b'2M05352246-0525451',3.01736072612909e+18,3632.34,121.516,4.22627,0.33516,1.80996,0.0,652.0,-2.23,0.31,-1.26,0.45,3017360726129090176,2.466626344276344,0.08647695,28.523512,-0.648146272668474,0.08176757,-0.5235250384327301,0.066702925,16.419216,0.007014369497945136,1.042696,397.0,-6.972769,0.38152826,0.76054484,718.0,,0.0,99.0,14.93,,,,,,,,1046.0,b'0535224-052544',0.0,0.0,14.93,0.0,0.36524719101123587,0.01774200938147702,-0.609079775280899,0.1754559616013963,3.7560988764044945,0.18277891349405473,3.5320606741573037,0.4642371768299336,11.481808680785843,0.4643378499860032,0.38592106796312275,0.01745703421488526,3.756204107711582,0.1792526023302783,-0.5789106491022353,0.17593097920007336,0.38190757779836937,0.03233816578783702,3.7191146679717244,0.2524046567749325,-0.5478261372522755,0.21987540867077082,0.3437009622501851,0.010330063004710177,0.24651591413767582,0.12154662833780472,,,,
,2M05352274-0519478,,83.84475,-5.32994444,,,,,,,,,4292.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.023,0.041,,,,,,,,,,,,30.2,0.22,4292.0,12.0,31.28,0.39,0.46,12.294,0.065,b'2M05352274-0519478',0.0,4286.14,52.6947,4.33169,0.167871,1.28757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9362637362637363,0.04183673469387755,0.025384615384615387,0.1560403471733521,3.87,0.16367346938775507,2.3328571428571427,0.3828184377199154,10.282605149485683,0.3829405160555797,0.9040534772049471,0.06532513617873331,3.880712979171599,0.16495759720822623,-0.0011113162376324014,0.14480672539083184,0.8505127284203423,0.06604580669440263,3.871407636655003,0.17609007631944373,-0.01978127966837046,0.15333907289951298,1.0635135135135134,0.040758547008546975,1.3711486486486486,0.5792793803418804,0.7474136573104213,0.07258358953886745,-0.1482673866778492,0.12721654795446802
,2M05352296-0522415,,83.84566667,-5.37819444,,,,,,,,,4477.92,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31,0.032,,,,,,,,,,,,28.32,1.53,4477.92,8.26,66.41,0.82,0.07,10.997,0.029,b'2M05352296-0522415',3.017364097690158e+18,4421.78,65.9789,4.30586,0.174336,2.54155,0.0,551.0,-0.59,0.13,2.26,0.07,3017364097690157952,2.2931475158264063,0.11197888,20.478392,0.5668624205606719,0.10250758,2.9464720254070715,0.08384225,17.079401,0.005375711903517577,1.8991976,388.0,-2.8567011,0.5145027,0.89760756,726.0,,0.0,99.0,15.35,,3.89,3.623,6.28,0.37,0.48,5.41,1067.0,,,,,,1.160421052631579,0.029441454664057565,0.17625263157894744,0.15712773972602756,3.88,0.15887976190476194,2.079578947368421,0.38881051859099824,10.02932695399696,0.38893071612511904,1.0666275675318677,0.05420821552986321,3.8980030355793,0.16301653021094586,0.12708550447396202,0.14923505364323006,1.007988699935608,0.0577944218924501,3.8917170015173985,0.17276024895566522,0.10736437569679301,0.15618911233875535,1.3487162258756258,0.08116490076408589,1.906724279247082,0.6867711240146895,0.8716479003741311,0.07348411022263912,-0.022501536637092853,0.12963910605537501
